Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-01 00:00:00-05:00,1126.5999755859375,1127.6400146484375,1114.81005859375,1115.0999755859375,2076990000,0.0,0.0
2011-01-01 00:00:00-05:00,1256.760009765625,1259.3399658203125,1254.18994140625,1257.6400146484375,1799770000,0.0,0.0
2012-01-01 00:00:00-05:00,1262.8199462890625,1264.1199951171875,1257.4599609375,1257.5999755859375,2271850000,0.0,0.0
2013-01-01 00:00:00-05:00,1402.4300537109375,1426.739990234375,1398.1099853515625,1426.18994140625,3204330000,0.0,0.0
2014-01-01 00:00:00-05:00,1842.6099853515625,1849.43994140625,1842.4100341796875,1848.3599853515625,2312840000,0.0,0.0
2015-01-01 00:00:00-05:00,2082.110107421875,2085.580078125,2057.93994140625,2058.89990234375,2606070000,0.0,0.0
2016-01-01 00:00:00-05:00,2060.590087890625,2062.5400390625,2043.6199951171875,2043.93994140625,2655330000,0.0,0.0
2017-01-01 00:00:00-05:00,2251.610107421875,2253.580078125,2233.6201171875,2238.830078125,2671550000,0.0,0.0
2018-01-01 00:00:00-05:00,2689.14990234375,2692.1201171875,2673.610107421875,2673.610107421875,2447760000,0.0,0.0
2019-01-01 00:00:00-05:00,2498.93994140625,2509.239990234375,2482.820068359375,2506.85009765625,3461920000,0.0,0.0
2020-01-01 00:00:00-05:00,3215.179931640625,3231.719970703125,3212.030029296875,3230.780029296875,2894760000,0.0,0.0
2021-01-01 00:00:00-05:00,3733.27001953125,3760.199951171875,3726.8798828125,3756.070068359375,3179040000,0.0,0.0
2022-01-01 00:00:00-05:00,4775.2099609375,4786.830078125,4765.75,4766.18017578125,2677820000,0.0,0.0
2023-01-01 00:00:00-05:00,3829.06005859375,3839.85009765625,3800.340087890625,3839.5,2979870000,0.0,0.0
2024-01-01 00:00:00-05:00,4782.8798828125,4788.43017578125,4751.990234375,4769.830078125,3126060000,0.0,0.0
2025-01-01 00:00:00-05:00,5919.740234375,5929.740234375,5868.85986328125,5881.6298828125,3128350000,0.0,0.0
